TNF (ng/ml),EGF (ng/ml),Ins (ng/ml),C225 (µg/ml),IL-1ra (µg/ml),Time (min),Replicate,ERK,Akt,JNK,IKK,MK2,pMEK,pAkt (IB),pFKHR,pIRS1-636,pIRS1-896,ProC8,ClvC8,ProC3,pEGFR,tEGFR,ptEGFR,pAkt (AA),tAkt,ptAkt,CC3/CCK,Annexin,PI,Sub G1
0,0,500,0,0,720,1,2.344366926,4.274622342,1.356294566,0.848959583,4.632866863,1.313154367,4.591511524,0.232937561,1.026374879,0.966474342,1.829822878,0.121151175,1.228138895,0.664087899,0.514416597,1.246635864,0.885319892,0.462263799,1.91554773,14.5836146020347,6.14536666666667,16.7156594594595,7.11260184359203
0,0,500,0,0,720,2,1.985086786,4.051954081,1.148435399,1.348265921,4.124258062,1.495600487,3.951958894,0.127769539,1.2173899,1.355789405,1.018884275,0,1.05455922,0.652708791,0.593665541,1.061711797,1.002195692,0.441262372,2.27163356,14.6529503291442,5.34950476190476,12.1292140540541,5.56979482604817
0,0,500,0,0,720,3,1.492237981,3.694977289,1.401591834,1.88210658,5.5013378,1.431368498,3.582014069,0.097437721,1.360011636,1.481916649,0.877550386,0,1.01090917,0.700741914,0.780852366,0.866599006,1.298610298,0.509996679,2.546795854,12.5035427887493,4.9967,8.57886324324324,7.243348201011
0,0,500,0,0,960,1,1.985677568,3.35141912,0.809403988,0.878644935,4.445153312,1.078727488,3.499084983,0.135967907,0.782304015,0.746586917,1.499683159,0.173240884,1.031312046,0.567200846,0.412247394,1.328641989,0.979456336,0.441266759,2.220069178,,,,
0,0,500,0,0,960,2,2.701512268,4.769534817,1.028991144,1.059829726,5.733057335,1.414451826,3.434237342,0.030915114,1.028031013,1.880816213,0.984763711,0,0.882736125,0.692636615,0.568977768,1.175544762,1.288211964,0.596206533,2.161091911,,,,
0,0,500,0,0,960,3,1.739892777,3.972698956,0.825913795,1.026957182,4.806568482,1.37281585,3.663280455,0.196530905,1.497981015,1.539704136,1.086698256,0,0.752725513,0.64621598,0.603831095,1.033454218,1.207205665,0.448260753,2.69360053,,,,
0,0,500,0,0,1200,1,2.672453065,3.967073468,0.81072264,1.012820213,5.926885069,1.351045578,3.564170356,0.202317048,0.570301267,0.656592262,1.648079435,0.134562588,0.817365936,0.618848133,0.527023195,1.133922513,1.063933536,0.482131162,2.207150438,,,,
0,0,500,0,0,1200,2,2.420960236,4.412519317,0.561279883,1.339436138,4.478198365,0.896565921,2.779309638,0.152084535,0.809079504,1.368799539,1.218306022,0.079641173,0.666655284,0.708399105,0.677802593,1.009261717,1.200601882,0.497842627,2.412068182,,,,
0,0,500,0,0,1200,3,1.851120439,3.951706629,0.907714066,0.919279961,3.956290967,1.370995961,3.131136438,0.16176309,1.037111539,1.752000053,1.395465847,0.395918674,0.807163056,0.637028144,0.634451119,0.969593007,1.188741345,0.446080677,2.665364421,,,,
0,0,500,0,0,1440,1,2.006959504,3.53239143,0.804631882,1.309971178,3.966375088,1.003631657,2.954446921,0.144834768,0.377200927,0.571847119,1.612851205,0.239968545,0.779728644,0.77707262,0.871011731,0.861522502,1.097353643,0.353588231,3.104069589,9.22098780912574,6.09537581120944,12.0842102846648,6.00712513484358
0,0,500,0,0,1440,2,2.288445057,4.666784576,0.807765527,1.128906895,4.476171512,1.368060615,3.412508293,0.100397768,0.732621484,1.125558694,1.457355824,0.233078882,0.775905258,0.819870405,0.897039882,0.882597068,1.28512566,0.449902173,2.856999368,9.06345384883316,5.30613392330384,9.09133333333333,4.98069759079468
0,0,500,0,0,1440,3,1.620286315,3.785096782,0.293142043,0.875764393,3.763561719,1.342645023,3.194229772,0.060742528,0.599484221,1.826703684,0.935090697,0,0.818555769,0.68861165,0.774411601,0.858680377,1.16033311,0.373760872,3.105070683,11.9725809822362,6.38678820058997,12.0591652892562,6.40255213951816
0,0,500,0,0,2880,1,,,,,,,,,,,,,,,,,,,,22.9129516019087,12.9556470588235,11.2027095568607,12.7217326732673
0,0,500,0,0,2880,2,,,,,,,,,,,,,,,,,,,,24.9191547375597,13.0802205882353,12.3763267485318,11.7076815181518
0,0,500,0,0,2880,3,,,,,,,,,,,,,,,,,,,,23.440899795501,17.0665735294118,15.8971783235451,
100,0,500,0,0,0,1,1.17963951,1.104664336,1.485875881,0.759500879,1.396988009,0.9798952,0.875056783,0,1.20459564,0.620175301,0.970930295,0.350526996,0.397431702,0.786708345,1.075661386,0.721709298,0.915638027,0.857122546,1.060398387,,,,
100,0,500,0,0,0,2,1.228211891,1.158879397,1.059166547,1.106095565,0.815915478,0.949369505,0.969035395,0.025536572,1.091620092,0.994320811,1.226049215,0.455950062,0.407782694,1.008124964,0.852364175,1.167114066,1.043357749,1.129775751,0.916704057,,,,
100,0,500,0,0,0,3,1.393912169,1.483249217,0.939273937,1.072373259,1.223918687,1.199011468,1.223030983,0.035791421,1.205040587,1.385503888,1.527430234,0.289363621,0.427874885,1.010088906,0.949833709,1.049388124,0.901872981,0.934913868,0.957551037,,,,
100,0,500,0,0,0,4,0.887666653,1.241737427,1.121521116,0.949536291,1.058983086,0.976423143,1.064593849,0,0.698690073,0.862671363,0.861656371,0.11099255,1.483969428,0.892100151,0.841946897,1.045569808,0.988263223,0.989503677,0.991387361,,,,
100,0,500,0,0,0,5,1.067202833,1.204987506,1.568283689,1.684179278,0.941734399,0.905227997,0.925065052,0,1.04444222,1.029138414,0.685094677,0.187949964,1.356450665,1.155968358,1.020708651,1.11755337,1.157078216,1.214139989,0.945980339,,,,
100,0,500,0,0,0,6,0.726916601,1.328691681,1.003638141,1.016765291,0.778078814,0.990072687,0.943217938,0,0.755611388,1.108190223,0.728839207,0.14480745,1.926490626,1.147009277,1.259485184,0.898665334,0.993789803,0.874544168,1.127978819,,,,
100,0,500,0,0,5,1,3.622951003,4.144510599,12.78506099,0.791844493,39.27467458,1.432024806,3.686944196,0,3.304102284,1.684082722,1.456721554,0.33491509,0.313127298,0.913563968,0.901605932,0.999876413,1.216056115,0.686689182,1.757849002,,,,
100,0,500,0,0,5,2,3.627177017,3.692296444,11.64999186,1.436643319,38.74359011,1.273689079,3.601126137,0.001861421,3.716615272,1.31392574,1.273363851,0.428858776,0.395310549,1.055892354,0.849907262,1.225948501,1.310863496,0.760744163,1.710436663,,,,
100,0,500,0,0,5,3,3.57980275,4.682822183,10.74440138,1.108819441,37.52882909,1.433709777,3.299034368,0,3.094070211,2.46147405,0.720638254,0.070853955,2.015661439,1.038020129,0.871448988,1.175406065,1.172528516,0.711839707,1.635043684,,,,
100,0,500,0,0,15,1,8.971262287,3.00054951,48.59425779,1.076380888,56.07384331,1.845394644,3.496772674,0.434677433,17.50241058,0.757107367,1.421408397,0.321342256,0.466080618,0.724965337,1.265511976,0.565294949,1.224148519,0.730830807,1.662667552,,,,
100,0,500,0,0,15,2,11.08323831,4.779616625,66.08034576,2.724059461,58.17130843,2.28534793,3.511698185,0.540853009,17.83960338,0.774640022,1.120029137,0.132324563,0.513022386,1.190982417,0.870150617,1.350625792,1.678287869,0.948931233,1.755576952,,,,
100,0,500,0,0,15,3,9.696781344,4.654610084,55.56304289,1.734087279,73.41250105,1.689242071,2.501436589,0.442819819,5.136186487,1.786482672,0.651719058,0.117466635,1.92831556,0.866730971,0.504144004,1.696499871,1.253882075,0.789268033,1.576958763,,,,
100,0,500,0,0,30,1,6.092869022,2.601776025,28.06441619,0.954443524,30.24103544,1.4250533,3.177854913,0.412077771,12.86871706,1.722150863,0.926835149,0.121414602,0.368638523,0.806029823,0.726024698,1.095528898,1.134273155,0.681425079,1.652295411,,,,
100,0,500,0,0,30,2,6.114657784,3.669437192,24.39925408,2.39606995,27.86152389,1.398815683,3.392425829,0.365615393,11.11115553,1.266606883,1.261230534,0.186997973,0.394397336,0.848635458,0.607102856,1.379377126,1.230154885,0.833720977,1.46462763,,,,
100,0,500,0,0,30,3,6.511185367,3.631180155,26.166899,0.796942986,42.45983664,0.995313385,3.098935205,0.692256315,3.789791097,1.255062817,0.861094874,0.157298052,2.021072063,0.911910211,0.559382628,1.608670971,1.201181795,0.858223521,1.389301437,,,,
100,0,500,0,0,60,1,2.542237059,2.41738551,2.48677003,1.039906068,10.31530876,1.209187477,3.356662282,0.04352099,6.995845605,1.124483333,1.595303804,0.383015459,0.375904086,0.652692613,0.705098665,0.913446102,1.065507283,0.705298745,1.499586313,,,,
100,0,500,0,0,60,2,2.391819469,4.780530402,1.962359695,1.347208069,11.00820281,1.212246002,3.561011771,0.097966391,8.274743845,0.914702047,1.606526478,0.189009502,0.325235563,1.605818808,1.167046089,1.357790153,1.147552908,0.750716041,1.517347937,,,,
100,0,500,0,0,60,3,2.319410929,4.365094669,1.856034781,1.543458925,12.44810929,1.100972711,3.433177139,0.284955878,4.875873217,0.493995057,0.851630274,0.092061952,1.888472462,0.796072774,0.568618719,1.381515431,1.131026679,0.768940886,1.460051088,,,,
100,0,500,0,0,90,1,2.885179514,3.342651246,2.339026146,0.921114223,10.25321226,1.422128336,3.067471078,0.035021173,6.416691779,1.392385315,1.604196257,0,0.287640281,0.85354006,0.861305366,0.977891966,1.121163003,0.678704134,1.639745397,,,,
100,0,500,0,0,90,2,2.537414955,4.496164246,2.301732649,1.393426534,11.74016265,1.43838228,3.160307138,0,6.548127068,0.657504659,1.323965727,0,0.48592235,0.875361644,0.942956091,0.916052079,1.297319694,0.676869771,1.902523581,,,,
100,0,500,0,0,90,3,3.092006483,5.591432684,2.142469131,0.809513849,16.82608505,1.084538214,3.319084276,0.363529915,6.390122248,1.102163389,0.755452556,0,1.756379873,0.779543995,0.748098779,1.028266782,0.954183886,0.626239202,1.512446369,,,,
100,0,500,0,0,120,1,2.033796867,3.481523955,1.634641572,0.910242692,8.870359329,1.283335895,3.087928823,0,4.701857715,0.918490045,1.199679494,0,0.500035531,0.95720356,0.625749445,1.509482053,1.04731809,0.788676505,1.31815918,,,,
100,0,500,0,0,120,2,2.65453851,5.762795072,2.245647045,0.965060907,9.872222068,1.320636178,3.091361785,0,2.697995929,0.920169727,1.126424739,0,0.367046571,0.878093406,0.64150876,1.350710409,0.93951344,0.717521344,1.299739534,,,,
100,0,500,0,0,120,3,1.471484681,4.255373954,1.620142807,0.692587666,16.13470131,0.979701526,3.1064844,0.299994422,2.789549568,1.905893856,0.785669808,0,1.491281896,0.820696606,0.658452045,1.229936269,0.823838768,0.693098005,1.179874275,,,,
100,0,500,0,0,240,1,1.862547853,4.135920147,2.489595291,1.614992858,5.486580474,1.280892622,2.771595999,0,1.806404747,2.196579188,0.956465905,0,0.310616806,0.939924469,0.727653748,1.274653981,0.959136905,0.639367324,1.489080995,,,,
100,0,500,0,0,240,2,2.127141411,4.868622032,1.971092789,1.261769452,5.883172108,1.013770575,2.884796109,0.187989219,1.398176582,3.589565125,0.807400948,0,1.033059595,0.976437835,0.685237221,1.406137453,0.948505242,0.561772445,1.675974701,,,,
100,0,500,0,0,240,3,1.972575364,5.055901106,2.387075447,1.483005599,6.423388171,1.025441249,2.722406296,0.105638558,1.399970875,3.326208275,0.78086531,0.042045348,0.734886495,1.114382862,0.745212413,1.475633363,1.021151148,0.90691198,1.117668594,,,,
100,0,500,0,0,480,1,2.483005355,3.683953388,3.894219508,1.353418242,7.447869803,1.145961072,2.211673264,0,1.83243819,1.687648392,0.902134273,0,0.247107992,0.9922309,0.635518114,1.54066755,1.006116761,0.645753157,1.546571497,,,,
100,0,500,0,0,480,2,2.486105296,3.194225934,3.231415077,1.957709568,10.49738327,1.012960424,2.041712697,0.033401111,1.99207396,2.475342882,0.751021625,0.321319343,0.652107174,1.020000166,0.666235526,1.510763825,1.024609474,0.509965999,1.994368022,,,,
100,0,500,0,0,480,3,2.219682901,3.476144737,3.842400659,1.254776864,5.391262976,1.186765041,2.581969157,0,1.876367976,1.441982818,0.815959477,0.40078687,0.613319042,1.104816696,0.738167206,1.476928949,1.045891984,0.648637609,1.600563338,,,,
100,0,500,0,0,720,1,3.071867395,2.49882469,2.397726642,1.484735107,3.20503652,1.198461181,2.14590717,0.080383303,2.286243353,1.442967938,1.057090618,0.286652733,0.247541488,0.949044906,0.46882444,1.997563716,0.980167225,0.637799112,1.525472638,35.6782589384855,21.6670488721804,14.3236928982726,18.2616777461222
100,0,500,0,0,720,2,2.772958936,2.441051413,3.231998469,1.493392075,3.803505592,1.04621285,2.114694514,0,0.806642178,1.995119655,0.781271939,0.664192956,0.355787166,0.995239946,0.415655274,2.362754644,1.069861797,0.650189682,1.633336858,28.6455252054186,18.3635526315789,12.6558656429942,16.4800506489395
100,0,500,0,0,720,3,1.922936296,2.120634204,2.600052978,1.510378097,4.20825714,0.95999733,1.866374456,0,0.542756966,1.753646704,0.71880679,0.60247637,0.430284716,0.940330951,0.455997486,2.034896874,0.937918804,0.563428412,1.652397982,34.220253164557,19.9181390977444,16.4820575815739,19.2638429882874
100,0,500,0,0,960,1,2.189363743,1.675939009,2.051177919,2.360725244,2.3539152,1.102745576,1.34336229,0.065275204,2.008845215,1.2327283,0.828733754,0.04911121,0.217672782,1.05113156,0.68960402,1.504116286,1.156963781,0.759851123,1.511399974,,,,
100,0,500,0,0,960,2,1.745337163,1.459378858,1.484205201,1.624760572,1.839912131,0.909558732,1.437111229,0,0.626568862,1.328223639,0.731933698,0.6591284,0.453342929,0.899674625,0.52419689,1.693616799,1.051891779,0.623888942,1.673601009,,,,
100,0,500,0,0,960,3,1.665765782,1.762282316,1.218242029,1.557213364,2.830741573,0.879015753,1.501449406,0,0.623022534,1.290705971,0.769409644,0.69739919,0.453545986,0.973417706,0.472967444,2.030916721,1.065101389,0.626346555,1.687968797,,,,
100,0,500,0,0,1200,1,2.280523837,1.352255704,1.033831345,2.173615774,2.433699884,0.959727158,1.131947353,0,1.369865324,0.732734828,0.987991589,0.373812451,0.139743755,0.946212747,0.540771534,1.726629252,1.0860899,0.685578188,1.572522759,,,,
100,0,500,0,0,1200,2,2.11698751,1.6596882,1.087658602,2.445827143,1.837203546,0.78260445,1.278032876,0.062066993,0.879891623,1.400616414,0.866178086,0.685078526,0,1.022484682,0.526003746,1.918192088,1.080684231,0.713756044,1.502924527,,,,
100,0,500,0,0,1200,3,1.772610464,2.175112144,0.85572663,2.514522807,2.896252557,0.797147353,1.117253682,0.049268883,0.847771901,0.980631054,0.799251887,0.838075644,0.343596544,0.962013875,0.660853459,1.436482337,1.062911741,0.685162013,1.539898457,,,,
100,0,500,0,0,1440,1,2.728511921,1.2802206,1.007604816,1.689994131,1.471198668,0.939780559,0.614802394,0,0.596061777,0.693515879,1.332578212,0.982619031,0.14407099,1.114383327,0.965673611,1.138749931,1.103005106,0.702374816,1.558822796,53.0664970313825,11.0893677631579,38.0374299634592,16.6557545954806
100,0,500,0,0,1440,2,2.566415757,1.524696772,1.003030647,2.248913119,1.305582737,0.775671513,0.863253724,0,0.587399655,1.206869221,1.062076304,1.002345895,0.514422241,0.978421866,1.410843706,0.684339119,1.029103152,0.585356429,1.74512553,49.2303647158609,10.2634197368421,36.7086114494519,19.6143425828357
100,0,500,0,0,1440,3,1.299065484,1.267503513,0.652419596,1.93442419,1.184278176,0.632126863,0.750846615,0,0.345669198,0.487957864,0.923072543,1.209527855,0.527840778,1.096385002,0.96886774,1.116664507,1.011216439,0.644554336,1.557301648,49.8697201017812,11.3060098684211,39.7815042630938,18.8473012527807
100,0,500,0,0,2880,1,,,,,,,,,,,,,,,,,,,,80.2886492293707,9.44526755447942,64.5031386535889,17.4989466389466
100,0,500,0,0,2880,2,,,,,,,,,,,,,,,,,,,,78.1380604107269,10.3580024213075,59.0684819438252,17.7312335412335
100,0,500,0,0,2880,3,,,,,,,,,,,,,,,,,,,,81.1847279038056,9.68114285714286,62.4540057958092,16.8020859320859
0.2,0,1,0,0,0,1,1.607544229,0.783717139,1.248589994,1.301084359,1.48804636,0.833752833,0.994900774,0,0.682611257,0.439896006,1.012429265,0.082802371,1.011974793,0.882879839,0.889710106,0.983418489,0.808711897,0.740368533,1.084282437,,,,
0.2,0,1,0,0,0,2,1.232212012,0.819639843,1.312600613,1.561102329,1.013372843,0.841508748,0.861144567,0,0.724436091,1.067985622,1.014038585,0.089160146,0.827552589,0.905359897,0.87278972,1.028009018,0.946313461,0.971068976,0.967345202,,,,
0.2,0,1,0,0,0,3,1.481767868,0.822270094,1.521849023,0.924490557,1.121013458,1.031050948,0.846953694,0.07089655,0.81416403,1.492118372,1.118751424,0.110667977,1.04476854,1.002110852,1.007600819,0.985626897,1.005734408,0.943052323,1.058629672,,,,
0.2,0,1,0,0,0,4,1.109193851,1.182013557,1.481050707,1.235879263,1.213047674,1.011344724,0.938194027,0.36013749,1.129829071,0.772004611,0.939235478,0.060301541,1.03699975,1.073059302,1.261373153,0.843073491,0.987432084,1.157850385,0.846547503,,,,
0.2,0,1,0,0,0,5,1.343297916,0.719172455,1.173396482,1.254421759,2.060939154,1.058224667,1.133179753,0.28132254,1.39265282,1.037343148,0.998482852,0.041480122,1.006454679,1.089618307,1.056921482,1.021684864,1.155102659,1.111633881,1.031467032,,,,
0.2,0,1,0,0,0,6,1.02484088,0.635921732,1.676453705,0.982908325,0.898794116,1.22411808,1.225627185,0.288631564,1.256306731,1.19065224,0.917062397,0.048212918,1.072249649,1.046971803,0.91160472,1.138187243,1.096705491,1.076025902,1.011728154,,,,
0.2,0,1,0,0,5,1,2.756144356,0.89062977,2.686222392,1.37184703,2.073316067,1.273752692,0.806154045,0.063718432,0.933861434,0.953393837,1.196097484,0.089790845,1.112142865,1.28885351,1.133742315,1.126612319,0.930489426,1.165310462,0.792622397,,,,
0.2,0,1,0,0,5,2,2.126289204,0.966818735,1.72837074,1.253241313,1.122485607,1.046086238,1.241540774,0.102040904,0.806722493,1.020308128,1.117983264,0.068431239,0.911032469,1.062656004,0.902955948,1.166303101,1.02881849,1.156491269,0.883065557,,,,
0.2,0,1,0,0,5,3,2.183310502,0.723979132,2.044039445,0.843236647,1.305547258,1.370456516,0.755841345,0.194968803,1.029439117,1.038464598,0.847192674,0.053542126,1.051430041,0.998666093,0.847014527,1.168462393,1.155738202,1.110080766,1.033478471,,,,
0.2,0,1,0,0,15,1,1.897992606,0.976746341,2.159762524,1.116194581,1.314926647,1.228693504,1.359908333,0.119546292,1.118102496,1.222177183,1.23822628,0.056231392,0.883132372,0.892716339,0.715997868,1.235626026,0.69739556,0.663032877,1.044096542,,,,
0.2,0,1,0,0,15,2,1.716090951,0.754334623,1.766429265,1.697537735,1.36869692,1.11889839,1.151976888,0.197159587,1.06851331,1.101033122,1.135238335,0.047498433,0.734819242,1.044386338,0.785684462,1.31734131,0.860748672,1.093997533,0.781009941,,,,
0.2,0,1,0,0,15,3,1.675066563,1.133265968,1.88657279,1.412564125,2.115262059,0.991255361,0.867321887,0.349572095,0.965302215,0.604442712,0.847815137,0.060835542,0.915885397,1.166494724,1.070859327,1.079532318,0.929369689,1.230775108,0.749559897,,,,
0.2,0,1,0,0,30,1,1.037909775,0.987842798,1.814676167,1.598444815,1.32118082,0.95170928,0.629041656,0.039335497,0.551153664,1.096288443,1.179593876,0.027202027,0.741600335,0.686451765,0.705333351,0.964497041,0.690688617,0.697796351,0.982539792,,,,
0.2,0,1,0,0,30,2,1.13968085,0.707635384,1.447598433,1.173007509,1.319707179,0.982558475,0.762988477,0.219584156,0.726092332,1.590639188,1.306075811,0.0205759,0.828524878,0.595887742,0.585305029,1.008944991,0.835395633,0.854756794,0.970166295,,,,
0.2,0,1,0,0,30,3,1.082862785,0.845673024,1.465382473,1.623459636,1.122429524,0.915523016,0.762428317,0.381860866,0.832421893,0.486221001,0.946016701,0.107929114,0.911892876,0.924073696,0.827581473,1.106575732,0.895877036,1.011076907,0.879550453,,,,
0.2,0,1,0,0,60,1,1.168152398,1.13942644,1.956504309,1.530809057,1.250712296,0.805487987,0.67125422,0.134243818,0.423683323,1.705917472,1.389357007,0.069332429,1.101150775,1.052594904,1.1671232,0.893778398,1.006387897,1.294254571,0.771866586,,,,
0.2,0,1,0,0,60,2,0.887885297,0.58895106,1.5013822,0.874981188,1.012774325,0.901410895,0.412484636,0.012451925,0.519925968,1.575601341,1.373553513,0.12678844,1.086309692,0.845331881,0.976635614,0.857788036,0.876241266,0.94969626,0.915873552,,,,
0.2,0,1,0,0,60,3,1.330498881,0.871764966,1.457665489,1.155899719,1.458000847,1.060467758,0.713619929,0.411848807,1.138588929,0.629423792,1.061225867,0.125081183,1.057094591,0.872774204,0.822593451,1.051482254,0.987025155,1.091465888,0.897665629,,,,
0.2,0,1,0,0,90,1,1.178677947,0.756286725,1.118383436,0.842628053,1.006389687,0.866713389,0.613222567,0,0.360480839,1.865587661,1.419265367,0.138244619,1.127389975,0.926424951,1.193626876,0.769178165,0.865760666,0.986264719,0.871366574,,,,
0.2,0,1,0,0,90,2,0.832071652,0.537258635,1.118337303,1.113619167,0.92587203,0.915973888,0.669550947,0,0.567099971,1.553099889,1.495255408,0.131492219,1.052784239,0.79413954,0.997518703,0.788971047,0.778599493,0.837469914,0.92287195,,,,
0.2,0,1,0,0,90,3,0.99887943,0.53259407,0.918508202,0.946074721,1.050365239,1.237466222,0.704418288,0.337900188,1.371770385,1.00841578,1.165478011,0.123249117,1.163248546,0.800096278,0.956991009,0.828551839,0.845224479,0.917327913,0.914626965,,,,
0.2,0,1,0,0,120,1,1.154890534,0.680905234,1.33097299,0.710490528,0.964151175,0.891633454,0.813503735,0.3528241,0.628445032,1.830528066,1.316898707,0.125291467,0.757836356,0.980736457,0.723874645,1.342685343,1.003397829,0.96194676,1.035425042,,,,
0.2,0,1,0,0,120,2,1.05039688,0.638794251,1.175664783,0.766599309,0.900986714,0.75476988,0.524138243,0.36491054,0.555716233,1.682248925,1.172639233,0.155030234,0.912232387,1.099255731,0.754043545,1.44473304,1.089768579,1.163296262,0.929909089,,,,
0.2,0,1,0,0,120,3,1.344467921,0.805279697,1.232443018,0.875923626,1.028544257,1.217589371,0.855963806,0.29008929,0.940324677,0.938436605,1.074078555,0.115439127,1.215257467,1.077093548,0.803083358,1.329162535,1.178119175,1.209583274,0.966829726,,,,
0.2,0,1,0,0,240,1,2.013038991,0.841980459,2.068751407,0.988597694,1.446294237,0.742744526,0.84145972,0.053156289,0.641428474,1.001386761,1.029795602,0.080022402,0.840664434,0.775573773,0.498013578,1.543359943,0.891008287,0.843163213,1.04897862,,,,
0.2,0,1,0,0,240,2,2.058907335,0.795822928,1.318906516,1.419281466,1.480226925,1.127823121,0.923166249,0.234709092,0.976641382,1.086315222,0.950443461,0.124898062,0.989590555,1.151967731,0.764295157,1.493703847,1.106677243,1.081359694,1.015891542,,,,
0.2,0,1,0,0,240,3,2.064294632,0.808589544,1.814294076,1.429805298,1.597016969,1.477809254,1.186315981,0.37438685,1.176633941,1.151315949,0.953116708,0.124638808,1.143548155,1.10982068,0.812428114,1.353795801,1.034981221,0.929711481,1.105047176,,,,
0.2,0,1,0,0,480,1,1.906273073,1.204319231,2.82764557,0.600602062,2.736864968,0.965921878,1.343539644,0.166635078,0.783741428,1.219721103,1.250325054,0.136636627,0.952111219,0.919878996,0.662775731,1.37546454,0.893229438,0.724118498,1.224475018,,,,
0.2,0,1,0,0,480,2,1.939950684,0.970079522,2.623470486,1.223762195,3.213875321,1.343551424,1.434486726,0.386839315,1.674451449,1.347056022,0.981153829,0.145127159,1.137537172,1.021051915,0.652999801,1.549601643,1.073383807,0.911632078,1.16877788,,,,
0.2,0,1,0,0,480,3,1.629046141,1.148228123,3.529852054,0.91497513,3.059934204,1.371169321,1.513742667,0.284093472,1.201348169,0.979808455,0.945390272,0.155340018,1.079674883,0.946909375,0.705666256,1.329824589,1.092947198,0.903974939,1.200160514,,,,
0.2,0,1,0,0,720,1,1.858472156,0.877332933,2.230727531,1.01842762,2.629849918,0.864081376,1.465407867,0.100002673,0.614276784,0.6455522,1.337463382,0.137593561,0.776311895,0.859874188,0.656141182,1.29874207,0.866926681,0.771278312,1.115752305,19.7136193619362,8.24752831858407,9.23921829652997,7.09461076817558
0.2,0,1,0,0,720,2,1.707135078,0.955694887,1.875729955,1.30194113,2.121439203,1.248011569,1.545734705,0.329014847,0.703823912,0.695816604,0.889711022,0.171843666,0.896348199,0.98585358,0.924633377,1.05664267,1.012393835,0.843912795,1.190826426,18.0991419141914,7.46531681415929,9.49720694006309,5.78274862825789
0.2,0,1,0,0,720,3,1.630928708,0.76335364,1.885778706,0.833785028,2.4965792,1.34273479,1.383429213,0.355266472,0.87049292,0.737000191,0.907146426,0.204156033,1.022177871,1.012779957,0.794421156,1.26342536,1.018404052,0.738215451,1.369410114,14.530297029703,7.36925575221239,8.64261955835962,5.80536694101509
0.2,0,1,0,0,960,1,2.266202696,0.956385244,1.471742933,0.628927985,2.180145857,0.874085273,1.442920349,0.221661864,0.60687012,1.182351581,1.210714373,0.115666023,0.701831891,0.856438899,0.601695653,1.410603003,0.849839667,0.814924665,1.035180491,,,,
0.2,0,1,0,0,960,2,1.914346029,0.922047121,1.23683697,0.717967508,2.071379203,1.17805651,1.535963858,0.344604963,0.8479885,0.943680014,0.976764138,0.133729746,0.915181498,0.936268216,0.526616962,1.761938441,0.906179596,0.924429142,0.973054565,,,,
0.2,0,1,0,0,960,3,1.656189458,1.275092672,1.457653334,0.870717672,1.996921979,1.495092596,1.451973331,0.373351361,0.817231767,0.839695419,0.853197581,0.112610029,1.011361175,0.951497415,0.60172435,1.567094979,0.855617323,0.813415066,1.044152421,,,,
0.2,0,1,0,0,1200,1,2.665835288,0.754323829,1.198724996,1.077928374,1.923231068,0.882019896,1.079702601,0.162727416,0.616272573,0.370805903,1.060363748,0.147039609,0.811206952,0.703925602,0.56077055,1.24401855,0.922850824,0.847681723,1.080675307,,,,
0.2,0,1,0,0,1200,2,2.112608742,0.659018656,1.090271914,1.055073587,1.385161931,1.290291139,0.987205299,0.239120579,0.482218014,0.623372892,0.802812706,0.132901401,0.894430958,0.953821806,0.601287433,1.572064691,0.939709377,0.931001908,1.001934965,,,,
0.2,0,1,0,0,1200,3,1.20835973,0.594202188,1.222732428,0.795732161,1.368765193,1.410595256,0.98990201,0.337224728,0.454100711,0.934065948,0.782327166,0.132034193,0.874451463,0.944296011,0.547798559,1.708333128,0.791737203,0.853701175,0.920601581,,,,
0.2,0,1,0,0,1440,1,3.082160465,0.706933024,1.318232406,0.691933004,2.099065654,0.525103834,0.622048161,0.063152607,0.651042226,0.124639225,0.719394466,0.087271405,0.596946617,0.560237969,0.390009317,1.423583186,0.822980722,0.683812553,1.194673241,24.3277675213675,12.4478775510204,13.915306122449,6.74163495231759
0.2,0,1,0,0,1440,2,2.090280412,0.902505818,0.896584094,0.614624094,1.369538441,1.349871893,0.703942523,0.346899473,0.592243516,0.956839488,0.784200817,0.160807171,0.813034584,0.901874525,0.602596632,1.483217063,0.877364134,0.849574385,1.025120716,17.1119042735043,8.42586394557823,14.9273283858998,6.47595475715236
0.2,0,1,0,0,1440,3,1.788878002,0.994519964,0.742618006,0.534671092,1.630802149,1.052623807,0.811493483,0.22092264,0.755507103,0.759385194,0.778951141,0.157590909,0.82144845,1.647466924,2.003365989,0.814970147,0.890855473,0.857368654,1.031421534,21.1321709401709,9.71138095238095,18.216400742115,6.93259259259259
0.2,0,1,0,0,2880,1,,,,,,,,,,,,,,,,,,,,42.688626969511,13.1960301507538,25.538860342556,14.3455802469136
0.2,0,1,0,0,2880,2,,,,,,,,,,,,,,,,,,,,50.8536034376918,14.2602261306533,28.3033761528327,15.9088806584362
0.2,0,1,0,0,2880,3,,,,,,,,,,,,,,,,,,,,48.3686105995498,14.3666457286432,26.328722002635,15.1732098765432
